Ticker,industry,sector,averageVolume,averageVolume10days,marketCap
BIOR,Biotechnology,Healthcare,186045,102790,50933984
NERV,Biotechnology,Healthcare,1105500,5494230,50783900
CRWS,"Furnishings, Fixtures & Appliances",Consumer Cyclical,12972,24310,50771500
ARVL,Auto Manufacturers,Consumer Cyclical,756353,454000,50653328
EFTR,Biotechnology,Healthcare,2133983,1640280,50647792
SSIC,Drug Manufacturers—Specialty & Generic,Healthcare,5803,4190,50960292
OSA,Medical Devices,Healthcare,4781,7710,50439928
KFFB,Banks—Regional,Financial Services,2957,4180,50286716
LVTX,Biotechnology,Healthcare,680503,58710,50212180
ICCH,Insurance—Specialty,Financial Services,1244,1380,50119728
LPTH,Electronic Components,Technology,37367,25740,50020308
GNPX,Biotechnology,Healthcare,624395,1236710,49899936
LNSR,Medical Devices,Healthcare,33832,34500,49837772
CVV,Specialty Industrial Machinery,Industrials,22885,19100,49826092
NXTC,Biotechnology,Healthcare,59924,112720,49824468
CLRC,Shell Companies,Financial Services,23337,3340,50044824
PASG,Biotechnology,Healthcare,246634,485870,49508332
VSAC,Shell Companies,Financial Services,13901,3000,49475052
MBIO,Biotechnology,Healthcare,73872,66630,49455116
INAB,Biotechnology,Healthcare,3927126,251480,49385496
XGN,Diagnostics & Research,Healthcare,13434,9610,49299304
CURI,Broadcasting,Communication Services,123888,78670,49262380
YELL,Trucking,Industrials,976813,2412530,49243592
OTEC,Shell Companies,Financial Services,4957,2250,49185872
ALZN,Biotechnology,Healthcare,160811,228130,49439448
ADES,Pollution & Treatment Controls,Industrials,105790,268020,50645940
NSTS,Banks—Regional,Financial Services,5749,600,48888948
FIXX,Biotechnology,Healthcare,108859,223370,48842384
DHAC,Shell Companies,Financial Services,775,1420,48733348
SAGA,Shell Companies,Financial Services,1144,530,48679008
MRAI,Healthcare Plans,Healthcare,460942,145543,48450872
IROQ,Banks—Regional,Financial Services,2791,2050,51191656
ESOA,Engineering & Construction,Industrials,28421,29890,48376224
SONM,Communication Equipment,Technology,317293,518390,48374568
ENLV,Biotechnology,Healthcare,29459,12860,48179548
KAVL,Tobacco,Consumer Defensive,48196,61290,47402000
GAIA,Entertainment,Communication Services,27209,14900,47377396
MGTA,Biotechnology,Healthcare,524668,397980,47314780
CXDO,Telecom Services,Communication Services,38619,21640,47270132
UTRS,Health Information Services,Healthcare,4285806,506730,46792396
CCLD,Health Information Services,Healthcare,24406,34300,46777800
JRSH,Apparel Manufacturing,Consumer Cyclical,14093,31400,46886728
BREZ,Shell Companies,Financial Services,3331,1580,46557492
EBON,Computer Hardware,Technology,20213,28020,46527416
LIZI,Internet Content & Information,Communication Services,342416,227750,46475000
STRC,Computer Hardware,Technology,641304,1798250,46274568
BCOW,Banks—Regional,Financial Services,6552,4590,46241236
ONDS,Communication Equipment,Technology,355583,684690,46203128
TURN,Asset Management,Financial Services,19532,16210,46163408
HFBL,Banks—Regional,Financial Services,3596,2370,46073836
SYPR,Auto Parts,Consumer Cyclical,13245,22300,45885968
ICAD,Medical Devices,Healthcare,349004,1297320,45803520
OXAC,Shell Companies,Financial Services,1345,750,45737600
IDN,Software—Application,Technology,41437,29400,45627000
DXR,Medical Instruments & Supplies,Healthcare,7860,3820,45503252
BYSI,Biotechnology,Healthcare,70713,53410,45151956
DWSN,Oil & Gas Equipment & Services,Energy,3390,1310,45001080
GRNA,Biotechnology,Healthcare,706262,1429470,44973412
SLS,Biotechnology,Healthcare,172408,125010,43939244
IMMX,Biotechnology,Healthcare,360542,143680,44798640
YQ,Education & Training Services,Consumer Defensive,59203,23560,43359624
TKLF,Household & Personal Products,Consumer Defensive,302129,163080,44587624
KEQU,"Furnishings, Fixtures & Appliances",Consumer Cyclical,1267,1820,44575648
AACG,Education & Training Services,Consumer Defensive,13188,6170,44536116
WINV,Shell Companies,Financial Services,678,210,44509624
HUGE,Drug Manufacturers—Specialty & Generic,Healthcare,101086,64020,44492604
CCAI,Shell Companies,Financial Services,8047,1650,44431200
WKSP,Auto Parts,Consumer Cyclical,96309,62020,44454240
MEIP,Biotechnology,Healthcare,68400,41330,44241388
MIRO,Biotechnology,Healthcare,63642,34060,43992440
AIH,Medical Care Facilities,Healthcare,15354,5510,43962672
FKWL,Communication Equipment,Technology,6467,7030,42777012
MMV,Entertainment,Communication Services,1862354,89040,45372836
GDNR,Shell Companies,Financial Services,9913,7260,43577880
BFI,Restaurants,Consumer Cyclical,78096,62700,43558164
DUOT,Software—Application,Technology,35422,71640,43509884
NCNA,Biotechnology,Healthcare,42114,48050,43481208
DSWL,Electronic Components,Technology,3545,5420,43423420
AVRO,Biotechnology,Healthcare,2379265,706820,43421472
IPDN,Staffing & Employment Services,Industrials,208537,79320,43337288
RAIN,Biotechnology,Healthcare,1597060,832130,43272212
CKPT,Biotechnology,Healthcare,235119,160190,43234000
NAII,Packaged Foods,Consumer Defensive,5847,9700,43208964
ASRV,Banks—Regional,Financial Services,11703,10120,43039724
ALGS,Biotechnology,Healthcare,214375,108710,42940100
TOI,Medical Care Facilities,Healthcare,818962,512840,42950240
TXMD,Drug Manufacturers—Specialty & Generic,Healthcare,36554,27350,42898084
PAVM,Medical Devices,Healthcare,535391,628410,42816716
IZM,Electronics & Computer Distribution,Technology,194844,63600,42751296
CYN,Software—Application,Technology,108734,80940,42621768
ACBA,Shell Companies,Financial Services,3198,1800,42480856
RFIL,Electrical Equipment & Parts,Industrials,8339,4910,42447900
EMKR,Semiconductors,Technology,301588,265950,42149184
DRCT,Advertising Agencies,Communication Services,40695,30020,42682400
CTRM,Marine Shipping,Industrials,539663,528130,41836584
SABS,Biotechnology,Healthcare,1421952,148940,41830172
LITM,Other Industrial Metals & Mining,Basic Materials,83144,43890,41827340
WAVS,Shell Companies,Financial Services,1463,5440,41820688
SPI,Solar,Technology,70229,55310,41804340
RWLK,Medical Devices,Healthcare,128434,266750,41699560
NCSM,Oil & Gas Equipment & Services,Energy,3047,1350,41460960
RVYL,Software—Infrastructure,Technology,271529,693160,41460120
HHS,Conglomerates,Industrials,48042,23870,41420308
HEPA,Biotechnology,Healthcare,370511,39120,41545132
BOTJ,Banks—Regional,Financial Services,6901,3480,41344396
SUNW,Solar,Technology,1040542,1071710,41288128
ZURA,Biotechnology,Healthcare,738649,586730,345611488
ATER,"Furnishings, Fixtures & Appliances",Consumer Cyclical,1124654,1878580,41106604
RPID,Medical Devices,Healthcare,59840,42020,41052244
TCBS,Banks—Regional,Financial Services,6078,2520,40822012
CPSH,Electronic Components,Technology,30593,53150,41093948
CWD,Asset Management,Financial Services,627522,100740,43940508
FSEA,Banks—Regional,Financial Services,10624,9490,40702624
HTOO,Utilities—Renewable,Utilities,93408,150700,40561012
UPXI,Internet Content & Information,Communication Services,83450,65450,40532128
ADOC,Shell Companies,Financial Services,273,90,40498264
TSHA,Biotechnology,Healthcare,335981,469780,40464608
FTEK,Pollution & Treatment Controls,Industrials,249531,42970,40445560
PXS,Marine Shipping,Industrials,94259,35770,40296376
CNTG,Diagnostics & Research,Healthcare,2089401,6641360,40289868
COEP,Biotechnology,Healthcare,249378,70000,40274700
COYA,Biotechnology,Healthcare,132290,39720,40786472
HUBC,Software—Infrastructure,Technology,1798275,1241610,40058600
USAU,Gold,Basic Materials,121363,130150,40057700
GAME,Electronic Gaming & Multimedia,Communication Services,47901,29950,40054500
AGMH,Computer Hardware,Technology,5508,10870,40020420
GTIM,Restaurants,Consumer Cyclical,13003,19400,40017840
ICCC,Biotechnology,Healthcare,9644,19120,39973796
AGIL,Information Technology Services,Technology,91062,157140,39926616
MNDO,Software—Application,Technology,28954,25310,39900240
CAMP,Communication Equipment,Technology,247927,535230,39788792
CTIB,Specialty Retail,Consumer Cyclical,25975,22350,39743884
VMAR,Recreational Vehicles,Consumer Cyclical,53096,54900,39724060
ORGS,Biotechnology,Healthcare,31662,35620,39532208
AGAE,Entertainment,Communication Services,29018,20360,39641984
EDRY,Marine Shipping,Industrials,9727,8760,39619568
CHCI,Real Estate—Diversified,Real Estate,18657,6070,40384144
AAME,Insurance—Life,Financial Services,4173,6960,39308696
AIB,Shell Companies,Financial Services,1450,4360,39296980
ACHL,Biotechnology,Healthcare,127780,94650,38482188
EDTX,Shell Companies,Financial Services,110447,86880,39182392
DAIO,Electronic Components,Technology,9852,10160,39139048
LICN,Specialty Business Services,Industrials,166729,25010,39023432
NLSP,Biotechnology,Healthcare,85873,324800,38914680
MGOL,Advertising Agencies,Communication Services,2338880,2856040,38867436
IZEA,Internet Content & Information,Communication Services,48866,48820,38708360
NOVV,Shell Companies,Financial Services,1893,0,38644820
PBBK,Banks—Regional,Financial Services,3275,3320,38615476
BTTX,Biotechnology,Healthcare,179527,126630,38394996
VEV,Auto Manufacturers,Consumer Cyclical,37708,18200,38538340
UG,Household & Personal Products,Consumer Defensive,7024,7230,38270684
USEG,Oil & Gas E&P,Energy,114477,40230,38235168
MSVB,Banks—Regional,Financial Services,3190,5270,38226780
LPTX,Biotechnology,Healthcare,133785,280709,38092108
UBX,Biotechnology,Healthcare,295896,284860,39072800
BCEL,Biotechnology,Healthcare,111250,136740,37923168
CLEU,Education & Training Services,Consumer Defensive,845701,1027570,37917960
CELL,Biotechnology,Healthcare,709416,1247100,49397800
AVHI,Shell Companies,Financial Services,639,2720,37869392
OCX,Diagnostics & Research,Healthcare,315808,285060,37826416
MGRM,Medical Devices,Healthcare,451500,58940,114087872
AZYO,Medical Devices,Healthcare,89160,10280,37723880
NXU,Electrical Equipment & Parts,Industrials,1235750,500440,37376892
GRIL,Restaurants,Consumer Cyclical,288006,126900,37670604
HYFM,Farm & Heavy Construction Machinery,Industrials,551734,1280210,37605284
XOS,Farm & Heavy Construction Machinery,Industrials,597470,1817100,37604072
ELEV,Biotechnology,Healthcare,2047354,439440,37480212
TRIB,Diagnostics & Research,Healthcare,40147,16820,37252412
FAZE,Internet Content & Information,Communication Services,196503,109290,37136168
APWC,Electrical Equipment & Parts,Industrials,9052,8640,36902996
APCX,Software—Infrastructure,Technology,127104,120060,36899972
BMR,Software—Application,Technology,1117836,115740,36845092
ELBM,Other Industrial Metals & Mining,Basic Materials,82818,44950,36795352
JFU,Information Technology Services,Technology,24847,4920,36614960
GDTC,Biotechnology,Healthcare,149974,28880,36547880
STSA,Biotechnology,Healthcare,1277172,391557,36799292
BWAY,Medical Devices,Healthcare,56845,25520,37145920
FATP,Shell Companies,Financial Services,45545,5170,36343772
DERM,Drug Manufacturers—Specialty & Generic,Healthcare,108532,128380,36252800
CADL,Biotechnology,Healthcare,34847,32930,36149752
SFT,Auto & Truck Dealerships,Consumer Cyclical,167262,96150,35779056
SSKN,Medical Devices,Healthcare,8557,7680,35927944
KIRK,Home Improvement Retail,Consumer Cyclical,58963,51220,35876120
MDNA,Biotechnology,Healthcare,82932,110010,36751044
XPON,Electrical Equipment & Parts,Industrials,47329,40030,35728424
TLF,Specialty Retail,Consumer Cyclical,3103,1750,35692712
IPW,Internet Retail,Consumer Cyclical,26198,49620,35686800
JOAN,Specialty Retail,Consumer Cyclical,328949,478880,35621792
NICK,Credit Services,Financial Services,5524,5150,35478000
KSCP,Security & Protection Services,Industrials,2009283,6470220,35239364
NLTX,Biotechnology,Healthcare,136222,82280,35337632
LIDR,Auto Parts,Consumer Cyclical,1926486,2077460,35077684
TRKA,Advertising Agencies,Communication Services,1109889,617210,35043388
NRXP,Biotechnology,Healthcare,295542,216410,35021260
MEGL,Capital Markets,Financial Services,2563439,316280,34637932
CRBP,Biotechnology,Healthcare,62657,18860,34659300
CSSE,Entertainment,Communication Services,438642,257570,34497652
PMN,Biotechnology,Healthcare,3067,4640,34422688
YJ,Internet Retail,Consumer Cyclical,257266,45760,34312800
KOSS,Consumer Electronics,Technology,17931,21980,34194328
GFAI,Security & Protection Services,Industrials,3627683,835450,34278436
IRIX,Medical Devices,Healthcare,15550,12480,34255408
SIEN,Medical Devices,Healthcare,1140432,647160,34238952
CODX,Medical Devices,Healthcare,93765,44450,34500388
KALA,Drug Manufacturers—Specialty & Generic,Healthcare,117678,62790,34455284
SLNO,Biotechnology,Healthcare,114463,46730,34308916
EVAX,Biotechnology,Healthcare,245747,43390,34369400
PNBK,Banks—Regional,Financial Services,5018,7370,33862724
RAND,Asset Management,Financial Services,509,460,33579072
AWRE,Software—Application,Technology,21598,29040,33528480
KRKR,Internet Content & Information,Communication Services,34567,90570,33521682
JG,Software—Infrastructure,Technology,203072,212810,32377228
OMQS,Software—Application,Technology,14922,12330,33454446
AMAO,Shell Companies,Financial Services,1318,190,33399172
GSMG,Advertising Agencies,Communication Services,1517665,70250,33387768
RIDE,Auto Manufacturers,Consumer Cyclical,1939361,4174530,33256476
COSM,Drug Manufacturers—Specialty & Generic,Healthcare,336278,213500,33136582
SAI,Capital Markets,Financial Services,2380386,148500,33501890
CASI,Biotechnology,Healthcare,39126,38880,33037320
NMRD,Medical Devices,Healthcare,49659,103090,32945316
UTSI,Communication Equipment,Technology,2713,2520,32919614
WKEY,Semiconductors,Technology,788957,104580,32860960
RMCF,Confectioners,Consumer Defensive,6262,3920,32673938
SNSE,Biotechnology,Healthcare,77337,36410,32670892
PLUR,Biotechnology,Healthcare,35978,37740,33240022
ALPS,Oil & Gas E&P,Energy,311847,458950,32545330
EIGR,Biotechnology,Healthcare,492616,1505010,32292074
XELB,Apparel Manufacturing,Consumer Cyclical,186014,203070,32280448
MOXC,Advertising Agencies,Communication Services,19526,10150,31999230
ASPA,Shell Companies,Financial Services,273,70,32248468
ADN,Utilities—Renewable,Utilities,563547,930510,31858322
CISO,Software—Infrastructure,Technology,1869775,1556720,31791032
ZENV,Software—Application,Technology,93119,30120,31772488
FPAY,Rental & Leasing Services,Industrials,24286,34400,31758358
MRKR,Biotechnology,Healthcare,882924,228080,31587798
ELDN,Biotechnology,Healthcare,207839,83880,31509800
PPBT,Biotechnology,Healthcare,31577,63560,31051348
QLI,Drug Manufacturers—Specialty & Generic,Healthcare,2603,1800,31460000
MBOT,Medical Instruments & Supplies,Healthcare,4065249,648900,31450650
MIGI,Capital Markets,Financial Services,54418,77170,31443520
CLAY,Shell Companies,Financial Services,427,990,31359318
EVTV,Auto Manufacturers,Consumer Cyclical,13585,7280,31093676
ACXP,Biotechnology,Healthcare,25595,21060,31297680
ZCMD,Health Information Services,Healthcare,14593,4570,31234922
ANGH,Entertainment,Communication Services,99081,22480,31206842
OCC,Communication Equipment,Technology,6098,11760,31067224
VIEW,Building Products & Equipment,Industrials,2111657,4485090,30970626
HTCR,Software—Application,Technology,2118147,113810,30969362
XELA,Software—Application,Technology,2614470,360780,30772026
SOBR,Scientific & Technical Instruments,Technology,232745,81990,30536876
NVNO,Medical Devices,Healthcare,38386,18240,30689054
NCRA,Packaged Foods,Consumer Defensive,62039,59630,30670464
MDIA,Broadcasting,Communication Services,17647,12620,30413346
MNTS,Aerospace & Defense,Industrials,1054957,1625050,30317858
ELTX,Biotechnology,Healthcare,40168,35440,81560152
CACO,Marine Shipping,Industrials,157413,47590,30088558
PATI,Trucking,Industrials,8100,2620,30037232
AGLE,Biotechnology,Healthcare,6383800,33925430,29983700
BBGI,Broadcasting,Communication Services,27396,14160,29846100
ENOB,Biotechnology,Healthcare,124865,481390,29690332
DOGZ,Leisure,Consumer Cyclical,181000,39560,29684684
IMPL,Biotechnology,Healthcare,45150,19170,29610252
SEV,Auto Manufacturers,Consumer Cyclical,6270427,1234280,29572450
ABIO,Biotechnology,Healthcare,26759,34770,29396604
RGLS,Biotechnology,Healthcare,59352,19240,29212950
MGRX,Health Information Services,Healthcare,3199431,241580,29195264
SGRP,Specialty Business Services,Industrials,12993,8810,29182608
HARP,Biotechnology,Healthcare,193136,221050,28929968
RAVE,Restaurants,Consumer Cyclical,44334,45800,28875180
APTO,Biotechnology,Healthcare,215588,34570,29666720
SNT,Security & Protection Services,Industrials,16796,19590,28671300
DRTT,Engineering & Construction,Industrials,115027,135930,28636912
CTHR,Luxury Goods,Consumer Cyclical,72691,37780,28487770
NTRB,Biotechnology,Healthcare,18473,68550,28434336
SNTI,Biotechnology,Healthcare,101247,133840,28497194
LSTA,Biotechnology,Healthcare,16437,12650,28149844
TEDU,Education & Training Services,Consumer Defensive,12190,9220,28087774
BRQS,Software—Application,Technology,1216077,840310,29359116
SDIG,Capital Markets,Financial Services,211712,402480,28051428
WVVI,Beverages—Wineries & Distilleries,Consumer Defensive,4142,5980,28049594
VINC,Biotechnology,Healthcare,81024,53690,27831996
HLP,Steel,Basic Materials,341419,180500,35000840
SYBX,Biotechnology,Healthcare,346480,234580,27912064
CLPS,Information Technology Services,Technology,41427,34590,27878796
SNAX,Packaged Foods,Consumer Defensive,102352,69310,27859008
TARA,Biotechnology,Healthcare,36537,40460,27817680
GBNH,Medical Care Facilities,Healthcare,43857,90720,27744136
MCAG,Shell Companies,Financial Services,5295,110,27477906
DLPN,Advertising Agencies,Communication Services,42704,52480,27477658
BREA,Entertainment,Communication Services,47221,47900,27373140
NTWK,Software—Application,Technology,11816,15040,27343580
AWH,Diagnostics & Research,Healthcare,23608,13790,27237596
FRES,Biotechnology,Healthcare,17031,7350,26284792
EQ,Biotechnology,Healthcare,154978,78090,26743198
GURE,Chemicals,Basic Materials,22186,23960,26634728
MTEM,Biotechnology,Healthcare,131785,133010,26372548
DTSS,Software—Infrastructure,Technology,36609,27630,26292094
SNCE,Health Information Services,Healthcare,440704,1116740,26282900
SEED,Agricultural Inputs,Basic Materials,27700,56440,25782364
INTZ,Software—Infrastructure,Technology,83552,97090,26237868
SFE,Asset Management,Financial Services,13050,16510,26092320
SALM,Broadcasting,Communication Services,27773,39620,26008374
LUMO,Biotechnology,Healthcare,22162,32080,26057972
BSQR,Software—Application,Technology,33263,44910,25982450
MRM,Personal Services,Consumer Cyclical,3206,3760,25974900
NSYS,Medical Devices,Healthcare,7077,9670,25926050
AQB,Farm Products,Consumer Defensive,321339,402910,25834242
AFIB,Medical Devices,Healthcare,89955,58010,25805638
ALIM,Drug Manufacturers—Specialty & Generic,Healthcare,648193,56040,25803720
PMD,Diagnostics & Research,Healthcare,9573,10920,25802388
LPCN,Biotechnology,Healthcare,26905,9540,25564012
MTCR,Biotechnology,Healthcare,52026,54805,25484388
AYRO,Auto Manufacturers,Consumer Cyclical,110122,124700,25483258
NCTY,Electronic Gaming & Multimedia,Communication Services,185880,203480,25425982
UPTD,Shell Companies,Financial Services,2226,4130,25372830
CNTX,Biotechnology,Healthcare,171373,86810,25386100
ENTX,Biotechnology,Healthcare,38580,14400,25255472
TAIT,Electronics & Computer Distribution,Technology,16947,9160,25064032
PBTS,Software—Application,Technology,839384,631750,24982616
FRSX,Auto Parts,Consumer Cyclical,61187,20690,24873750
JEWL,Luxury Goods,Consumer Cyclical,146419,57760,24960420
CYTH,Drug Manufacturers—Specialty & Generic,Healthcare,161280,87070,24952692
VIRI,Biotechnology,Healthcare,2975898,687930,24929344
COCP,Biotechnology,Healthcare,72432,18560,25129286
PMCB,Biotechnology,Healthcare,52616,33590,24823310
PETV,Medical Devices,Healthcare,18985,53260,24753482
MULN,Auto Manufacturers,Consumer Cyclical,89999843,312012400,24576012
USEA,Marine Shipping,Industrials,40585,41250,24548866
SHFS,Banks—Regional,Financial Services,730198,78300,24499408
TTCF,Packaged Foods,Consumer Defensive,1333154,2157750,24403156
LASE,Specialty Industrial Machinery,Industrials,70037,26530,24265532
NYMX,Biotechnology,Healthcare,114503,464260,23902332
AWIN,Scientific & Technical Instruments,Technology,142129,191390,23887528
ASST,Internet Content & Information,Communication Services,2305447,905150,23770140
ECOR,Medical Devices,Healthcare,24331,40960,23334626
KZIA,Biotechnology,Healthcare,28442,13990,23703208
KA,Biotechnology,Healthcare,19049,20050,23538276
RAYA,Electrical Equipment & Parts,Industrials,21495,13250,23530500
WATT,Scientific & Technical Instruments,Technology,482650,1145290,23383156
RNXT,Biotechnology,Healthcare,590829,3484200,23303140
ACST,Biotechnology,Healthcare,62542,59920,23287882
ASPI,Chemicals,Basic Materials,437170,263940,23179134
PIXY,Staffing & Employment Services,Industrials,927408,5361520,23153044
VCNX,Biotechnology,Healthcare,151327,76940,23107972
ACER,Biotechnology,Healthcare,207398,145870,23047150
CREX,Software—Application,Technology,41645,31890,22967992
MDJH,Real Estate Services,Real Estate,124981,13490,22920512
ZIVO,Biotechnology,Healthcare,9157,16570,22893540
FRZA,Recreational Vehicles,Consumer Cyclical,2781572,366220,22886800
ONTX,Biotechnology,Healthcare,573293,82720,22856864
VBIV,Biotechnology,Healthcare,640625,3257190,22726546
MTEX,Household & Personal Products,Consumer Defensive,1231,700,22645150
OPXS,Aerospace & Defense,Industrials,14552,14430,22521022
AMPG,Communication Equipment,Technology,74813,41400,22743578
GLBZ,Banks—Regional,Financial Services,3040,2040,22149520
NVOS,Medical Care Facilities,Healthcare,8809257,3440670,22132416
TRNR,Personal Services,Consumer Cyclical,110656,33720,41651412
ZKIN,Steel,Basic Materials,36867,16170,22050048
BMRA,Medical Devices,Healthcare,50100,90730,21699864
ASTC,Aerospace & Defense,Industrials,11613,52750,21955190
WLDS,Consumer Electronics,Technology,4395827,639960,21915072
FBRX,Biotechnology,Healthcare,63495,27220,21827990
OPHC,Banks—Regional,Financial Services,4409,3550,21750660
CPIX,Drug Manufacturers—Specialty & Generic,Healthcare,31518,17400,21672204
GBNY,Banks—Regional,Financial Services,2359,5090,21538580
CNFR,Insurance—Property & Casualty,Financial Services,3180,390,21878990
MGIH,Packaging & Containers,Consumer Cyclical,770386,135750,21487500
TCJH,Capital Markets,Financial Services,612513,584150,26402500
CGRN,Specialty Industrial Machinery,Industrials,52170,73890,21466926
GENE,Diagnostics & Research,Healthcare,123496,94130,21450246
GTEC,Specialty Industrial Machinery,Industrials,193383,20540,21414524
BOXL,Communication Equipment,Technology,54312,58240,21408516
CHSN,Restaurants,Consumer Cyclical,514754,23630,21372750
GREE,Capital Markets,Financial Services,803310,1022490,21288124
MODD,Medical Devices,Healthcare,55021,37600,21044514
ONCT,Biotechnology,Healthcare,397639,185860,20877770
DALN,Publishing,Communication Services,25862,13350,20767662
VLCN,Auto Manufacturers,Consumer Cyclical,160996,179910,20689686
WLGS,Engineering & Construction,Industrials,1649952,53410,20681932
SEAC,Software—Application,Technology,11177,5200,20676646
VIVK,Oil & Gas E&P,Energy,16036,8400,20593872
ILAG,Building Products & Equipment,Industrials,416272,30910,20588400
FTFT,Software—Application,Technology,42177,61690,20211066
BRLI,Shell Companies,Financial Services,2278,950,20417234
NMTC,Medical Devices,Healthcare,196409,62070,20196070
WHLM,Specialty Business Services,Industrials,2924,1390,20319920
YGMZ,Trucking,Industrials,250378,76390,20207590
VEEE,Recreational Vehicles,Consumer Cyclical,77952,20790,20182398
DXYN,Textile Manufacturing,Consumer Cyclical,38055,25060,20174700
SGMA,Electronic Components,Technology,293747,15140,19979432
LKCO,Software—Application,Technology,123706,90560,19905128
PFIN,Tools & Accessories,Industrials,2701,3550,19871994
CLRB,Biotechnology,Healthcare,40003,27810,19870640
NRSN,Biotechnology,Healthcare,77765,66390,19771794
MDVL,Pharmaceutical Retailers,Healthcare,116657,41170,19728356
GSUN,Education & Training Services,Consumer Defensive,665960,116020,19640386
LMNL,Biotechnology,Healthcare,157832,10920,19528958
POAI,Medical Instruments & Supplies,Healthcare,240542,276140,19405338
TGL,Software—Application,Technology,180403,73270,19331180
VEDU,Education & Training Services,Consumer Defensive,665788,859510,19311000
CLRO,Communication Equipment,Technology,1343386,123820,19250882
ATHX,Biotechnology,Healthcare,113021,71400,19076002
EDTK,Education & Training Services,Consumer Defensive,28122,15330,19070510
BNOX,Biotechnology,Healthcare,13270,5190,19584830
BOSC,Communication Equipment,Technology,21327,25250,19229994
BRFH,Beverages—Non-Alcoholic,Consumer Defensive,9647,25490,18983796
LSDI,Drug Manufacturers—Specialty & Generic,Healthcare,834395,43340,18956024
WNW,Internet Retail,Consumer Cyclical,415680,96850,18925960
LIQT,Pollution & Treatment Controls,Industrials,16156,14930,18731058
SRZN,Biotechnology,Healthcare,76567,93430,18378452
EKSO,Medical Instruments & Supplies,Healthcare,26131,38230,18767680
IVDA,Security & Protection Services,Industrials,222275,285990,18411286
XWEL,Diagnostics & Research,Healthcare,192762,201610,18352070
GLBS,Marine Shipping,Industrials,46077,28800,18318246
VBLT,Biotechnology,Healthcare,1479526,1442020,18315924
HGEN,Biotechnology,Healthcare,1655878,1196290,18159700
SBIG,Software—Application,Technology,232718,153190,18096860
FGF,Insurance—Diversified,Financial Services,13260,15480,18031476
UTME,Consumer Electronics,Technology,637934,370690,18023782
ZYNE,Drug Manufacturers—Specialty & Generic,Healthcare,184363,246670,18021876
SSNT,Software—Application,Technology,5596,7910,17999788
BWV,Biotechnology,Healthcare,1109806,223350,17986166
VVPR,Solar,Technology,831427,634290,17894208
INFI,Biotechnology,Healthcare,760957,734150,17891056
NVVE,Specialty Retail,Consumer Cyclical,718332,3242510,17784584
BRTX,Biotechnology,Healthcare,42316,156120,17766424
BTCS,Capital Markets,Financial Services,103059,233070,17702784
BFRG,Health Information Services,Healthcare,1368281,200840,22184490
TBMC,Shell Companies,Financial Services,69214,3950,91998896
ABVC,Biotechnology,Healthcare,32463,31370,17529464
UNCY,Biotechnology,Healthcare,240706,209230,17518870
CVKD,Biotechnology,Healthcare,27418,13450,17466972
TFFP,Biotechnology,Healthcare,143513,241910,17422608
FLGC,Drug Manufacturers—Specialty & Generic,Healthcare,87149,56910,17354950
CHEK,Diagnostics & Research,Healthcare,81200,80200,17309606
LYT,Software—Application,Technology,121131,38890,17288902
CFMS,Medical Devices,Healthcare,169796,700410,17253544
PALT,Software—Application,Technology,181419,779240,17245440
EDSA,Biotechnology,Healthcare,70960,62180,17190730
BBIG,Leisure,Consumer Cyclical,337050,452190,17160000
SFR,Real Estate Services,Real Estate,2833744,882490,17131306
MBRX,Biotechnology,Healthcare,282501,105500,17030768
TMTC,Shell Companies,Financial Services,84338,180,83842000
OAKU,Shell Companies,Financial Services,107920,6320,77264160
AKU,Diagnostics & Research,Healthcare,131016,422170,16850820
APDN,Diagnostics & Research,Healthcare,54927,35040,16781050
NEPH,Medical Instruments & Supplies,Healthcare,82575,9170,16775840
AKTX,Biotechnology,Healthcare,499203,333310,16744810
IINN,Medical Devices,Healthcare,17847,15210,16965146
SHPH,Drug Manufacturers—Specialty & Generic,Healthcare,1498575,268160,16703809
EUDA,Health Information Services,Healthcare,451926,134490,16653764
POLA,Electrical Equipment & Parts,Industrials,716477,42670,16633761
FGI,"Furnishings, Fixtures & Appliances",Consumer Cyclical,10544,4130,16625000
TNXP,Biotechnology,Healthcare,268956,350810,16544640
CNVS,Entertainment,Communication Services,232494,239060,21671780
VJET,Computer Hardware,Technology,40229,109870,16168454
WTER,Beverages—Non-Alcoholic,Consumer Defensive,142872,53070,16150905
STRR,Diagnostics & Research,Healthcare,188808,332690,16107865
TPST,Biotechnology,Healthcare,272532,47060,16105096
BIAF,Diagnostics & Research,Healthcare,20134,13620,16100872
CHNR,Pollution & Treatment Controls,Industrials,14570,3580,16395800
EEIQ,Education & Training Services,Consumer Defensive,578949,46970,16014880
AXLA,Biotechnology,Healthcare,131462,242890,15857421
BTBD,Restaurants,Consumer Cyclical,2245,3330,15802683
BNRG,Utilities—Renewable,Utilities,632104,13220,15797856
PT,Credit Services,Financial Services,68275,108360,15190470
GIGM,Electronic Gaming & Multimedia,Communication Services,13980,9130,15528341
AEI,Real Estate—Development,Real Estate,57314,37890,15515001
DTST,Information Technology Services,Technology,38524,41220,15491694
MARK,Software—Infrastructure,Technology,737852,289220,15470646
AEHL,Building Products & Equipment,Industrials,181970,86490,15468325
JCTCF,Lumber & Wood Production,Basic Materials,3209,3660,15430148
INDP,Biotechnology,Healthcare,30683,5600,15407526
